No. Reads;root;organism;Domain;Group;Phylum;Class;;;;;;;;;;;;;;;
25;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Histoplasma capsulatum;;;;;
25;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Aspergillus niger;;;;;
25;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;unclassified Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;;;;;;;;;;;;;;;
25;root;cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;;;;;;;;;;;;;;;
25;root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Betaherpesvirinae;;;;;;;;;;;;;;;
25;root;Viruses;Retro-transcribing viruses;Retroviridae;unclassified Retroviridae;Human endogenous retroviruses;;;;;;;;;;;;;;;
25;root;Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus;;;;;;;;;;;;;;;
24;root;cellular organisms;Eukaryota;Viridiplantae;Chlorophyta;prasinophytes;;;;;;;;;;;;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Microsporidia;;;;;;;;;;;;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Pseudomassariella;Pseudomassariella vexata;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Thielaviopsis;Thielaviopsis punctulata;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Ophiocordyceps;Ophiocordyceps unilateralis;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Colletotrichum;Colletotrichum chlorophyti;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Hortaea;Hortaea werneckii;Hortaea werneckii EXF-2000;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Uncinocarpus reesii;Uncinocarpus reesii 1704;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Penicillium oxalicum;Penicillium oxalicum 114-2;;;;
24;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
24;root;cellular organisms;Eukaryota;Alveolata;Apicomplexa;Conoidasida;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
24;root;cellular organisms;Bacteria;PVC group;Chlamydiae;Chlamydiia;;;;;;;;;;;;;;;
24;root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Gammaherpesvirinae;;;;;;;;;;;;;;;
24;root;Viruses;Retro-transcribing viruses;Retroviridae;unclassified Retroviridae;sauropsid retroviruses;;;;;;;;;;;;;;;
24;root;Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus;;;;;;;;;;;;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Rosellinia;Rosellinia necatrix;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Fusarium;;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Verticillium;;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Dothistroma;Dothistroma septosporum;Dothistroma septosporum NZE10;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Aspergillus niger;Aspergillus niger ATCC 1015;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
23;root;cellular organisms;Eukaryota;Opisthokonta;Choanoflagellida;;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;;;;;;;;;;;;;;;
23;root;cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;;;;;;;;;;;;;;;
23;root;Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Parabasalia;Trichomonadida;Trichomonadidae;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;[Candida] tenuis ATCC 10573;;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Sordaria;Sordaria macrospora;Sordaria macrospora k-hell;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Escovopsis;Escovopsis weberi;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Neofusicoccum;Neofusicoccum parvum;Neofusicoccum parvum UCRNP2;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Cyphellophora europaea;Cyphellophora europaea CBS 101466;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Euglenozoa;Kinetoplastida;Trypanosomatidae;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Alveolata;Apicomplexa;Conoidasida;;;;;;;;;;;;;;;
22;root;cellular organisms;Eukaryota;Alveolata;Apicomplexa;Aconoidasida;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;unclassified Bacteria;Bacteria candidate phyla;Patescibacteria group;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;unclassified Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Terrabacteria group;Chloroflexi;Caldilineae;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;;;;;;;;;;;;;;;
22;root;cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;;;;;;;;;;;;;;;
22;root;Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;;;;;;;;;;;;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Microsporidia;;;;;;;;;;;;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Pestalotiopsis;Pestalotiopsis fici;Pestalotiopsis fici W106-1;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Thermothelomyces;Thermothelomyces thermophila;Thermothelomyces thermophila ATCC 42464;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Ophiostoma;Ophiostoma piceae;Ophiostoma piceae UAMH 11346;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Gaeumannomyces;Gaeumannomyces tritici;Gaeumannomyces tritici R3-111a-1;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Trichoderma;Trichoderma harzianum;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Phialocephala fortinii species complex;Phialocephala subalpina;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Rachicladosporium;;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Endocarpon pusillum;Endocarpon pusillum Z07020;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Exophiala sideris;;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
21;root;cellular organisms;Eukaryota;Opisthokonta;Choanoflagellida;Craspedida;;;;;;;;;;;;;;;
21;root;cellular organisms;Eukaryota;Cryptophyta;Pyrenomonadales;Geminigeraceae;;;;;;;;;;;;;;;
21;root;cellular organisms;Eukaryota;Alveolata;Apicomplexa;Aconoidasida;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Terrabacteria group;Chloroflexi;Ktedonobacteria;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;;;;;;;;;;;;;;;
21;root;cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;;;;;;;;;;;;;;;
21;root;Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus;;;;;;;;;;;;;;;
21;root;Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus;;;;;;;;;;;;;;;
20;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Neurospora;Neurospora crassa;;;;
20;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Colletotrichum;Colletotrichum higginsianum;;;;
20;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Paracoccidioides lutzii;Paracoccidioides lutzii Pb01;;;;
20;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
20;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
20;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
20;root;cellular organisms;Eukaryota;Alveolata;Apicomplexa;Aconoidasida;;;;;;;;;;;;;;;
20;root;cellular organisms;Eukaryota;Alveolata;Apicomplexa;;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;unclassified Bacteria;Bacteria candidate phyla;Patescibacteria group;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;;;;;;;;;;;;;;;
20;root;cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;;;;;;;;;;;;;;;
20;root;cellular organisms;Archaea;TACK group;Crenarchaeota;Thermoprotei;;;;;;;;;;;;;;;
20;root;Viruses;dsDNA viruses, no RNA stage;Herpesvirales;Herpesviridae;Betaherpesvirinae;;;;;;;;;;;;;;;
20;root;Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus;;;;;;;;;;;;;;;
20;root;Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Stramenopiles;Oomycetes;Peronosporales;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Microsporidia;;;;;;;;;;Cryptococcus neoformans var. grubii H99;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Suillus luteus UH-Slu-Lm8-n1;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Rhizopogon vinicolor AM-OR11-026;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Paxillus rubicundulus Ve08.2h10;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Serpula lacrymans var. lacrymans;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Stachybotrys;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Trichoderma;Trichoderma atroviride;Trichoderma atroviride IMI 206040;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Pleosporaceae;Bipolaris;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Pleosporaceae;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Pseudocercospora;Pseudocercospora fijiensis;Pseudocercospora fijiensis CIRAD86;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Trichophyton violaceum;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;Talaromyces cellulolyticus;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Apusozoa;Apusomonadidae;;;;;;;;;;;;;;;;
19;root;cellular organisms;Eukaryota;Alveolata;Apicomplexa;Conoidasida;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;unclassified Bacteria;Bacteria candidate phyla;candidate division NC10;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;;;;;;;;;;;;;;;
19;root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;;;;;;;;;;;;;;;
